user_id,region,farm_type,crop_type,farm_size_ha,years_experience,monthly_income_est,recent_cash_inflows,avg_order_value,device_trust_score,identity_consistency,prior_defaults,liquidity_ratio,true_preferred_product
SYNTHETIC_0015,North,commercial,vegetables,5.935124670639651,8,13470.152981176963,7924.119637269392,2806.9469445910586,80.53532878991962,71.43646728256743,0,0.5882724307840056,Fertilizer_BNPL
SYNTHETIC_0016,North,cooperative,livestock,1.3319732148927859,10,10025.031366122086,12693.524796294509,1350.0445617982446,54.589803135256545,52.73556255292671,0,1.2661830504780414,Premium_BNPL
SYNTHETIC_0017,South,smallholder,rice,0.5,6,19811.177015335954,38277.55968559412,1511.6071809203252,83.66539009776446,86.21739994238668,0,1.93211941198462,Seeds_BNPL
SYNTHETIC_0018,East,smallholder,rice,2.6499871866367504,18,23056.11341037844,27161.124115267336,1192.011544055009,83.71187059369697,77.81391033962419,0,1.1780443490983643,Seeds_BNPL
SYNTHETIC_0019,South,cooperative,vegetables,1.1246664162060305,13,18274.272157138326,31696.00341507876,1000.0,56.49275223383163,63.77982866212831,0,1.7344605105214883,Fertilizer_BNPL
SYNTHETIC_0020,South,smallholder,maize,0.5,10,12557.860478713934,8331.023270454714,1000.0,67.45488688914354,71.40862727499885,0,0.663411039211347,Seeds_BNPL
SYNTHETIC_0021,East,commercial,mixed,15.983524474515484,5,17514.766667839664,19394.746340673177,5143.447045461818,40.77885474391788,68.0295138901504,0,1.1073368380228268,Input_Bundle
SYNTHETIC_0022,North,smallholder,livestock,0.5,18,12897.99951589344,28610.040920174517,1827.6049590804557,26.788545507098892,76.53429873850574,0,2.218176616065155,Premium_BNPL
SYNTHETIC_0023,South,cooperative,rice,35.65661473363369,7,34399.89530804411,26403.140570539694,4525.861673743276,92.52930934041265,47.63030939639889,1,0.7675354920154525,Seeds_BNPL
SYNTHETIC_0024,South,cooperative,maize,0.5,11,11752.38382005324,2513.9342052674774,1838.298459016524,63.10890648794849,89.34484436483615,0,0.2139084498736265,Seeds_BNPL
SYNTHETIC_0025,East,cooperative,vegetables,9.869078852826956,7,19156.850512148714,10644.218697406883,2150.950321782233,96.05180842136929,93.13941654776964,0,0.5556351076945885,Fertilizer_BNPL
SYNTHETIC_0026,West,smallholder,horticulture,2.2672236824134444,15,14317.836776991453,25690.113789478462,1742.2220872164794,86.92767904394222,81.12306003399743,1,1.7942734080306102,Fertilizer_BNPL
SYNTHETIC_0027,North,cooperative,rice,24.842544524196754,2,23034.672693780132,13966.600962995653,4625.341264178949,90.26100884146638,88.88781949072228,0,0.6063294733407235,Seeds_BNPL
SYNTHETIC_0028,East,commercial,vegetables,20.82368592211885,7,19837.367284218384,33360.46189153436,5657.259180413126,95.76340081504704,46.40768200448005,0,1.681698050631662,Fertilizer_BNPL
SYNTHETIC_0029,East,smallholder,livestock,45.736155843959075,15,28122.611698886496,47800.18421311122,15849.527581675868,70.6435765034021,66.84088666560964,1,1.69970643996069,Premium_BNPL
SYNTHETIC_0030,North,commercial,mixed,30.663947348197304,6,54355.728056992506,54907.32592508187,3862.0392583123307,82.27788749176383,82.94197021828904,0,1.0101479253025736,Input_Bundle
SYNTHETIC_0031,East,smallholder,rice,10.766568184191552,2,35309.10242932309,44299.16896761268,2244.5406718691834,83.46386761709981,75.99427364004626,0,1.2546104522561758,Seeds_BNPL
SYNTHETIC_0032,North,smallholder,rice,0.7488871176044819,6,13893.114897825986,15808.800306447114,1261.1823734164047,72.68071486817487,89.59606949720751,0,1.1378873940588297,Seeds_BNPL
SYNTHETIC_0033,North,smallholder,livestock,2.6569063109976567,12,7932.216946067214,3579.496469591327,5088.392393381816,70.63087293129843,78.36656538913113,0,0.45126053585385584,Cash_Advance
SYNTHETIC_0034,Central,smallholder,horticulture,22.58717660124623,4,34345.40432693354,57233.36341502396,3583.4222528313176,33.900945840674716,57.39191287826391,1,1.6664052887606209,Fertilizer_BNPL
SYNTHETIC_0035,Central,smallholder,maize,1.5519070176210097,9,16177.601294460816,25502.660384184313,3634.1861222226103,81.98469230297466,46.74232921836632,1,1.5764179076978726,Seeds_BNPL
SYNTHETIC_0036,West,commercial,mixed,29.57603588537004,9,28218.96421194478,31037.02129256055,18839.101502046877,73.01247422156678,92.82636107951141,0,1.0998639446667895,Input_Bundle
SYNTHETIC_0037,South,smallholder,rice,9.653372820672102,26,31278.929708391952,7823.5531209597075,2791.4943111489006,80.90897614483393,89.49145366519879,0,0.2501221491239419,Seeds_BNPL
SYNTHETIC_0038,North,commercial,mixed,7.2809984926007765,5,11101.782233957862,4026.437114425173,2116.0244195336754,80.24699006550668,58.07482140363882,0,0.3626838492750475,Input_Bundle
SYNTHETIC_0039,East,smallholder,rice,0.5,24,32073.873983405545,47927.1917583923,1000.0,82.33905066172882,80.29560064055816,0,1.4942751157278034,Seeds_BNPL
SYNTHETIC_0040,South,smallholder,mixed,3.2523820822234786,5,11691.621272633796,13497.696426012159,1595.141932719451,61.415546444380375,83.03534797458927,1,1.1544760227228523,Input_Bundle
SYNTHETIC_0041,North,smallholder,vegetables,9.767210903508063,14,13729.061857600125,23926.715591956483,1461.7167699535519,92.60448063599927,61.88965655129105,0,1.7427786282943396,Fertilizer_BNPL
SYNTHETIC_0042,East,commercial,rice,2.919591301750316,8,14818.522205596952,27441.682660446888,1524.676383632493,88.01031867259253,72.33985686753266,0,1.8518501561567435,Seeds_BNPL
SYNTHETIC_0043,North,smallholder,mixed,6.057862660548108,7,20384.00903484976,33927.85842990296,4674.601658685494,98.34673055828853,80.40221813681802,0,1.6644350172675944,Input_Bundle
SYNTHETIC_0044,Central,commercial,maize,61.19477864848471,3,60029.696461154854,105788.52219135842,9753.450733515187,90.26652354769136,91.6502422329739,1,1.7622698169032731,Seeds_BNPL
SYNTHETIC_0045,South,cooperative,vegetables,0.5,14,15021.359416158766,23193.44426988505,1000.0,75.5703860576594,92.75320512634966,1,1.5440309779776267,Fertilizer_BNPL
SYNTHETIC_0046,East,commercial,vegetables,5.442177954660028,18,17848.72586458764,15000.993044454153,1000.0,87.47140899506583,95.12802842263535,0,0.8404517587564351,Fertilizer_BNPL
SYNTHETIC_0047,South,smallholder,maize,1.2241956603922073,14,8245.33804110557,11386.228988425259,1500.8586151616173,58.637584695075695,75.53387632231323,1,1.380929312013816,Seeds_BNPL
SYNTHETIC_0048,East,smallholder,mixed,1.693150839763387,6,8803.648320096307,8833.055532054514,1527.889957563707,59.355815045515634,74.21815253467493,0,1.0033403437857777,Input_Bundle
SYNTHETIC_0049,East,cooperative,livestock,3.635562014336097,8,14679.677477091242,12102.903506062834,1783.0084223222598,36.56252393482707,83.2141024992429,1,0.8244665814320743,Premium_BNPL
SYNTHETIC_0050,North,smallholder,maize,0.6706707086067109,9,9535.496834563894,11433.997901740759,1017.6092096824437,52.16121374790488,91.97028178123396,1,1.1990982850830858,Seeds_BNPL
SYNTHETIC_0051,Central,cooperative,mixed,136.00470012496976,15,167101.92983484853,147086.3873931317,24360.826046507325,87.77325829720719,93.84311291650941,0,0.8802195614287714,Input_Bundle
SYNTHETIC_0052,West,smallholder,maize,1.8864344216146844,19,13684.826379213611,5504.198890623409,1770.1524184569482,73.64560828077681,53.07426127597946,0,0.40221181753419544,Seeds_BNPL
SYNTHETIC_0053,Central,cooperative,maize,3.907507168589087,8,10641.016867589944,21786.480667908538,1756.0170593374348,73.23687861188681,78.48800078331233,0,2.0474058954144767,Seeds_BNPL
SYNTHETIC_0054,Central,commercial,rice,20.839663570385827,2,31612.948865476024,56402.747317472196,6049.397512972937,94.54318815793326,56.36640211155761,0,1.7841659617862697,Seeds_BNPL
SYNTHETIC_0055,East,cooperative,mixed,24.80639189589267,2,28243.477827418683,39737.122267566636,6637.771966426997,61.02927395596933,87.43838657478095,0,1.40694862404622,Input_Bundle
SYNTHETIC_0056,Central,smallholder,livestock,2.395200062413282,6,8410.468014127238,2629.7550804296093,2593.7556431100897,73.71829936755803,73.81562279787569,0,0.3126764260933345,Cash_Advance
SYNTHETIC_0057,North,commercial,rice,16.281360118159185,17,40109.49767772337,86374.24104970027,5970.8584677597455,38.9810055260426,76.14819411724379,0,2.1534610516369574,Seeds_BNPL
SYNTHETIC_0058,North,smallholder,maize,0.8361077327020168,14,9618.177462352325,14537.618808847077,1285.383477189535,81.92406618290853,88.20078481577352,0,1.5114733394918667,Seeds_BNPL
SYNTHETIC_0059,North,smallholder,horticulture,0.8210518042732793,15,9837.113274237045,15479.302763720632,2487.440003815854,85.06006363636007,51.466262186573985,0,1.5735615044974858,Fertilizer_BNPL
SYNTHETIC_0060,South,commercial,maize,9.042174693739296,6,5000.0,6155.343709925441,3465.1697849039297,56.155939958100795,73.4943320241873,0,1.231068741985088,Seeds_BNPL
SYNTHETIC_0061,South,cooperative,maize,18.424605179490683,7,18620.70104770635,18505.90982836474,8996.453150568432,91.53318085965938,55.11541783267832,0,0.993835290140392,Seeds_BNPL
SYNTHETIC_0062,South,cooperative,mixed,2.4947660805197756,17,26155.422260141717,37368.96844705264,2030.4111566279134,80.55761058526024,67.5808488240021,0,1.4287274002071555,Input_Bundle
SYNTHETIC_0063,West,commercial,mixed,39.985469430237806,25,21602.752346811216,24896.228702454955,3582.0744366595495,73.19895272304187,87.99480162159976,0,1.1524563306920421,Input_Bundle
SYNTHETIC_0064,South,smallholder,rice,18.458395896430343,17,19315.675507039014,17160.429944974243,9008.854562874336,89.49107349469246,89.79381101173396,0,0.88841987114148,Seeds_BNPL
SYNTHETIC_0065,South,smallholder,livestock,3.6131798604417753,17,19537.42776944626,13562.433579882389,1843.0904964280235,54.21227387333867,94.01706706725602,0,0.694177029848939,Premium_BNPL
SYNTHETIC_0066,East,commercial,rice,12.733470451035931,6,7409.389497128238,3497.95562926973,3455.74665346732,79.01708191004097,81.9903567474641,0,0.47209768505562866,Seeds_BNPL
SYNTHETIC_0067,North,smallholder,vegetables,0.5,15,10516.525382978158,1420.1292925568562,1266.154499187708,55.418255019045596,83.10164561871923,0,0.13503787998795208,Fertilizer_BNPL
SYNTHETIC_0068,West,smallholder,maize,23.645844885123154,4,40904.16555683513,19531.126594650897,4821.470232508859,58.69047715899395,68.02310383020507,1,0.47748502698369377,Seeds_BNPL
SYNTHETIC_0069,North,smallholder,horticulture,0.5,19,33736.202998447116,83200.36053950389,1232.2288589553948,65.16347548115617,48.96436177764299,0,2.4662040521671518,Fertilizer_BNPL
SYNTHETIC_0070,Central,smallholder,maize,7.915875083714167,12,19466.470438766562,10697.226877484582,1921.4521644367883,80.23649226697682,74.57658998317129,0,0.5495206186007688,Seeds_BNPL
SYNTHETIC_0071,West,smallholder,maize,5.776534795573777,8,9403.130247369996,23215.837693348254,4075.8091165987576,69.22601113658003,77.92545334552311,0,2.4689477953197123,Seeds_BNPL
SYNTHETIC_0072,North,smallholder,rice,1.5540653304182466,1,5000.0,4314.8387289555,1238.4412705550467,86.37932088702864,75.55642834477726,0,0.8629677457911,Seeds_BNPL
SYNTHETIC_0073,North,smallholder,horticulture,1.494152251276199,8,10803.737681230517,20154.51501021368,1072.6929737350151,74.04785937871266,86.22723719389897,0,1.8655131774652765,Fertilizer_BNPL
SYNTHETIC_0074,West,smallholder,horticulture,0.5,10,11637.016960793544,6918.795127568711,1000.0,82.20388471557408,80.29215440677928,0,0.5945505751928464,Fertilizer_BNPL
SYNTHETIC_0075,West,cooperative,horticulture,18.18437319000376,11,52664.70350088892,72036.44315427712,5303.826093085993,44.67590425259167,65.69239820078118,0,1.3678315525513445,Fertilizer_BNPL
SYNTHETIC_0076,West,smallholder,rice,5.617668354449918,8,19897.161117986456,14157.450801449062,2331.7873512047086,75.13734718723491,81.63618964864978,0,0.7115311936963278,Seeds_BNPL
SYNTHETIC_0077,West,smallholder,maize,0.5,7,9204.512674504076,20860.922293053904,1335.7894783905667,70.04914624818954,85.59681021007962,0,2.2663798759099274,Seeds_BNPL
SYNTHETIC_0078,North,commercial,rice,17.546948798726337,5,18834.97364270451,7785.254427552645,2698.0678138978024,93.04484699979871,86.42746856189076,0,0.41334034096555083,Seeds_BNPL
SYNTHETIC_0079,South,smallholder,mixed,2.3462541276883058,25,64713.617440978465,67219.79457449648,1000.0,76.36599656008329,82.8761778165016,1,1.0387271988898434,Input_Bundle
SYNTHETIC_0080,North,cooperative,mixed,26.637607951558515,29,52434.62657530583,9982.66247984393,8651.253959245549,81.96659825565067,89.96536900541464,1,0.19038301847171502,Input_Bundle
SYNTHETIC_0081,Central,commercial,rice,22.293984815237593,12,22067.275319373653,7159.234515119375,11467.871696253473,82.82888339625757,64.77547880810607,0,0.3244276609370993,Seeds_BNPL
SYNTHETIC_0082,East,smallholder,horticulture,0.5,6,7678.179973155259,15326.74970033279,1000.0,83.02536454148122,74.50396605026953,0,1.9961435853182325,Fertilizer_BNPL
SYNTHETIC_0083,South,smallholder,maize,1.0011211695214948,5,5843.802380337799,6940.626911289852,2657.0833671474643,94.26414020449705,57.686504066833585,1,1.1876902159871894,Seeds_BNPL
SYNTHETIC_0084,North,cooperative,rice,15.524257276494339,8,8186.426802843906,2533.7356022285094,4730.945540275267,80.68933343692875,87.0415112486293,0,0.3095044594240197,Seeds_BNPL
SYNTHETIC_0085,South,cooperative,rice,39.16398682820822,28,57036.1541596074,64558.71987463015,8801.65977610232,86.64564111611597,86.55017154354965,0,1.1318911807056966,Seeds_BNPL
SYNTHETIC_0086,South,smallholder,rice,0.8777199336418796,12,23873.199967747598,12593.764757391049,1000.0,84.8772338724298,84.09740619671324,0,0.527527301509855,Seeds_BNPL
SYNTHETIC_0087,West,commercial,vegetables,500.0,20,216167.9472944057,584584.0601970805,50544.87255209259,92.29031496663794,59.313692945480014,0,2.7043049976364797,Premium_BNPL
SYNTHETIC_0088,East,smallholder,mixed,0.5,20,15744.207939643771,33244.6006828135,1802.4997252803787,89.57333926724823,85.0776327789221,0,2.111544817640772,Input_Bundle
SYNTHETIC_0089,Central,cooperative,horticulture,4.758416027448854,15,12290.371702626602,29532.59497732234,1324.3066001699463,96.86436154558282,87.0842961058899,0,2.4029049480261744,Fertilizer_BNPL
SYNTHETIC_0090,East,smallholder,livestock,1.9571254516758387,4,10552.54337231196,18092.182010928613,1000.0,65.43927859575311,84.91880064392748,0,1.7144854441820494,Premium_BNPL
SYNTHETIC_0091,North,cooperative,horticulture,8.20169928581818,20,20125.159216260385,31373.320605100125,4335.64677544031,78.65449965001332,77.07848977358518,0,1.5589104298738488,Fertilizer_BNPL
SYNTHETIC_0092,West,commercial,livestock,3.4917351626853113,4,5684.1728267967555,4430.576599827562,1000.0,66.39778497059771,72.52645244735906,0,0.779458460330517,Premium_BNPL
SYNTHETIC_0093,West,commercial,vegetables,43.39763342734789,6,28852.059885522267,4287.491600800119,4518.653714167066,90.08191118282537,67.14669225069898,1,0.1486026168603493,Fertilizer_BNPL
SYNTHETIC_0094,East,smallholder,rice,3.8677319377576085,12,10111.183891506229,14468.168320621022,1757.5381106903233,99.21950790952322,61.63169286291161,0,1.4309074462363227,Seeds_BNPL
SYNTHETIC_0095,West,smallholder,vegetables,2.3820688258193345,8,18671.6951868133,34354.07672648266,1709.5979571573787,78.47222737629306,92.16304155571471,0,1.839901325657077,Fertilizer_BNPL
SYNTHETIC_0096,East,smallholder,vegetables,3.6465918459886,12,23346.205733853407,36156.669136604774,2203.6049845329226,62.840457958312776,95.21076978346336,0,1.548717146965574,Fertilizer_BNPL
SYNTHETIC_0097,East,smallholder,maize,1.1739364379515693,4,7009.504086128619,13505.509256562013,1061.8359856604889,85.14355146120913,58.75846408551067,0,1.9267424757321407,Seeds_BNPL
SYNTHETIC_0098,South,smallholder,mixed,0.5,6,13726.840533822084,11963.4831658679,3898.1224499523946,76.94697153652213,75.82273002684778,0,0.871539458507631,Input_Bundle
SYNTHETIC_0099,North,commercial,livestock,7.5659088860774215,15,17311.019368418183,22895.070545833725,2242.526901992405,87.62157138977412,87.88982683152983,0,1.3225720599448323,Cash_Advance
SYNTHETIC_0100,North,smallholder,rice,2.805576567570647,40,23907.33080952341,11505.937398427295,1390.9784694034365,61.46378273153596,88.52488824042157,0,0.48127235491483394,Seeds_BNPL
SYNTHETIC_0101,North,smallholder,livestock,2.829623935785327,22,18685.775630532455,22412.589513069317,1051.2534702533628,94.31899444513057,49.64238909993418,0,1.1994465713506304,Cash_Advance
SYNTHETIC_0102,East,cooperative,horticulture,11.793324923786372,3,17857.555903662033,35876.51185863803,3573.326580958683,91.47916480857421,80.37280712013025,0,2.00903819381469,Fertilizer_BNPL
SYNTHETIC_0103,South,cooperative,livestock,25.24246032360142,8,23377.73805397437,28593.872773627056,8225.915615577258,71.06067198799076,88.29192252018274,0,1.2231240125802465,Input_Bundle
SYNTHETIC_0104,East,cooperative,horticulture,4.6355091406042375,7,12315.653989143655,12339.572588298382,3517.6960994777874,75.3274915880701,60.824366049126425,1,1.0019421298435156,Fertilizer_BNPL
SYNTHETIC_0105,Central,cooperative,mixed,11.53616281138604,10,26346.750087430493,23372.008860241396,1570.6187084593444,67.56879150628095,90.07247656070854,0,0.8870926692165997,Input_Bundle
SYNTHETIC_0106,North,smallholder,horticulture,5.228719252463545,12,15990.433169081954,26428.532050045695,1808.9811663064158,82.14886982803816,83.87368056641021,0,1.6527714897146226,Fertilizer_BNPL
SYNTHETIC_0107,South,smallholder,livestock,1.9516837624417511,7,10235.010184385474,7328.446711188342,1738.282907444275,60.1153314774294,83.29808693469391,0,0.7160175299452674,Premium_BNPL
SYNTHETIC_0108,West,commercial,livestock,3.433658792678904,18,20407.181363065833,42961.900236864174,2262.1632668891784,85.92194960326613,71.73691040240487,0,2.105234401190713,Cash_Advance
SYNTHETIC_0109,North,commercial,horticulture,5.240305164749385,20,25057.88805300034,59590.69842815233,2054.7780492427473,62.39044633474495,92.92849199650686,1,2.378121344548714,Fertilizer_BNPL
SYNTHETIC_0110,North,smallholder,vegetables,7.708361756806819,19,20155.493251803884,11838.066492809685,3333.5381758410495,77.22120991715101,90.25305215609654,1,0.5873369778112574,Fertilizer_BNPL
SYNTHETIC_0111,South,commercial,mixed,178.98831655748657,5,124655.83982125892,99186.46578196471,24555.906101977635,91.11976883625772,83.62902442887908,0,0.7956824640079907,Input_Bundle
SYNTHETIC_0112,North,smallholder,maize,12.922265837661183,12,23015.3656119203,12157.543906520938,7811.200342880716,40.42380981719403,39.94781062652568,1,0.5282359668544307,Seeds_BNPL
SYNTHETIC_0113,Central,smallholder,rice,3.140120328257733,18,8727.751069464759,17922.030159357193,2674.2824498083096,74.7752812971204,63.618387835294676,1,2.053453405890538,Seeds_BNPL
SYNTHETIC_0114,West,smallholder,livestock,0.5,16,12318.792091225687,4080.553382219322,1000.0,51.623217011255726,77.56482697569155,0,0.3312462254416795,Premium_BNPL
SYNTHETIC_0115,East,smallholder,rice,2.1956977125683736,16,5490.743323971814,6696.906060290546,1000.0,77.28506118251373,88.512236186018,1,1.2196720307527025,Seeds_BNPL
SYNTHETIC_0116,Central,smallholder,maize,23.090237140904456,23,17889.902591218794,7831.075576625176,3328.5051382652427,88.414113070079,65.80542034043852,0,0.4377371836819859,Seeds_BNPL
SYNTHETIC_0117,West,smallholder,rice,5.605564507048466,7,6254.356566393232,8646.514151611178,2977.02919812395,92.76070937923396,79.84820844303525,0,1.38247860668383,Seeds_BNPL
SYNTHETIC_0118,North,cooperative,maize,8.119339626513684,2,18997.49278458235,36935.6114304492,1380.2790008469178,90.35017902109905,83.90465296873953,0,1.9442361078523345,Seeds_BNPL
SYNTHETIC_0119,Central,smallholder,horticulture,5.691449978495716,8,13629.17145582745,17772.97153065248,1812.1142818304759,75.77671590350472,90.41938680609533,1,1.3040390304176017,Fertilizer_BNPL
SYNTHETIC_0120,East,smallholder,vegetables,0.5,9,5975.783075277606,680.0536274384692,1380.7990840682826,81.78699273162314,68.93466029601977,0,0.11380159200422067,Fertilizer_BNPL
SYNTHETIC_0121,West,cooperative,livestock,3.9038296830679524,37,32401.48696171913,45368.75693775414,1722.8167659372764,84.33789101824519,89.43868174455403,0,1.4002060149694748,Input_Bundle
SYNTHETIC_0122,Central,cooperative,maize,2.1796798791129093,6,14470.140059024798,2047.6649424301372,1634.37528460277,90.4599627789174,82.22052280241309,0,0.1415096836711709,Seeds_BNPL
SYNTHETIC_0123,South,cooperative,rice,22.41707254240486,20,40362.026217315455,46475.4833973845,3218.2142878571817,69.22315215179073,79.58543679478495,0,1.151465566846254,Seeds_BNPL
SYNTHETIC_0124,North,commercial,livestock,64.70040998846716,33,67933.90064028652,88559.79338705432,18768.791693917414,78.59314099831262,95.3306874464973,0,1.3036170829639675,Premium_BNPL
SYNTHETIC_0125,North,commercial,vegetables,17.599548492337135,29,36852.17140374648,18008.50804456862,3326.3848019452753,57.46179620331674,79.5047851185613,0,0.4886688452430739,Fertilizer_BNPL
SYNTHETIC_0126,South,smallholder,horticulture,0.5984769190225382,10,15028.53939398584,13568.675696088618,1000.0,76.5222028062827,58.66477438815805,0,0.9028605734978188,Fertilizer_BNPL
SYNTHETIC_0127,West,smallholder,livestock,2.1520127249698247,17,12616.655491437608,17538.74810315523,1610.9462972629424,90.98519232346078,88.58850837280765,0,1.3901265763385582,Cash_Advance
SYNTHETIC_0128,Central,smallholder,maize,1.0683948261890337,12,11997.19077942687,27737.24214360421,1277.8708885017295,75.73054183642347,81.34733513723114,0,2.311978083333378,Seeds_BNPL
SYNTHETIC_0129,North,smallholder,vegetables,0.6715083277611529,6,7702.590090736234,17234.39919716366,1147.9838139394171,68.35031714561947,77.86010269209162,0,2.2374810283480047,Fertilizer_BNPL
SYNTHETIC_0130,East,smallholder,rice,3.6859110372162434,22,9938.046855934697,12588.423012762541,1193.5725690972765,67.20475690267934,57.83060532072082,0,1.2666898431098783,Seeds_BNPL
SYNTHETIC_0131,South,commercial,vegetables,7.110865418407325,15,26243.737075305617,26660.30014900881,2085.2534364121416,62.30161771927142,84.77409037947507,0,1.0158728565412722,Fertilizer_BNPL
SYNTHETIC_0132,North,smallholder,vegetables,0.5,5,17989.19869841752,7227.866238101695,1101.201630808512,50.78330390572925,95.54479429794723,1,0.40178922692857455,Fertilizer_BNPL
SYNTHETIC_0133,North,smallholder,mixed,0.5,8,6627.262617795003,3847.0381758684393,1000.0,41.40145101074772,83.21979461607407,0,0.5804867556536353,Input_Bundle
SYNTHETIC_0134,South,smallholder,vegetables,0.5,9,14550.23072812791,15239.03484302188,1000.0,77.77828185109063,67.81127625442866,0,1.0473397383013592,Fertilizer_BNPL
SYNTHETIC_0135,Central,commercial,vegetables,32.13289152180404,20,29066.48186649019,55852.175787913795,9015.138031567829,52.816448325709096,81.55747713628513,1,1.921532025941673,Fertilizer_BNPL
SYNTHETIC_0136,South,smallholder,livestock,2.777733626479575,4,9725.266828361247,11677.707300766033,1000.0,68.39664263821344,98.98837593713769,0,1.2007595788231735,Premium_BNPL
SYNTHETIC_0137,East,cooperative,rice,12.887337625318873,4,31641.88679559938,23911.672154052078,6378.583052806939,84.28625325948697,87.23754831981117,0,0.7556967859886792,Seeds_BNPL
SYNTHETIC_0138,West,smallholder,livestock,5.352826153349597,12,12410.18051175042,9531.531350368536,3906.4469779961214,67.29994482282034,78.68361026099107,0,0.7680413142535459,Premium_BNPL
SYNTHETIC_0139,South,smallholder,livestock,13.249575045096716,5,17993.644096712775,15718.940784711074,1958.4015291334233,79.78301944664722,71.14096776436553,0,0.8735829551937586,Cash_Advance
SYNTHETIC_0140,Central,smallholder,maize,0.9117653619587536,9,5000.0,2921.198461449247,2331.0443790688787,48.020174377058325,68.68051840475412,0,0.5842396922898494,Seeds_BNPL
SYNTHETIC_0141,Central,commercial,livestock,40.785576613155676,7,31532.49599869266,16850.32530516711,8522.761547537255,95.77385035002263,84.41790002110362,0,0.5343796858284141,Cash_Advance
SYNTHETIC_0142,South,smallholder,mixed,0.5,2,5000.0,2785.668449836588,1356.038334478316,86.29442334918372,73.47086937122879,0,0.5571336899673176,Input_Bundle
SYNTHETIC_0143,East,commercial,mixed,175.33122653952415,6,176033.15087776084,212188.9759464979,28135.49281560812,63.66393231718172,92.17862200725922,0,1.205392137154007,Input_Bundle
SYNTHETIC_0144,South,smallholder,maize,0.5,9,13807.194276725126,4983.994356410553,1745.1361812105547,70.89423476748982,94.00594546541849,0,0.36097082843341344,Seeds_BNPL
SYNTHETIC_0145,South,smallholder,horticulture,0.7640710605982873,18,13371.670056205614,2887.878291583563,1412.3473443473029,83.63343764039416,90.06731660405514,0,0.2159699034933439,Fertilizer_BNPL
SYNTHETIC_0146,North,cooperative,rice,4.521757915117953,29,25918.076031414927,34755.00397327161,1267.5234356451151,68.66559394026733,72.54668626863786,1,1.340956170170408,Seeds_BNPL
SYNTHETIC_0147,East,commercial,rice,2.2461233924945336,6,8600.098835878864,9352.347494577716,1000.0,59.916563688679695,85.93385071328946,1,1.0874697690171347,Seeds_BNPL
SYNTHETIC_0148,East,commercial,livestock,23.277230587783507,11,39161.912230370865,83534.4282798004,2724.9982281591574,89.24697274063676,83.16907294580825,0,2.1330528445191126,Cash_Advance
